ET Cell ID	ET Cell Name	Ref ET MET ID	Met Latitude	Met Longitude	Met Elevation (feet)	Area weighted average Permeability - in/hr	Area weighted average WHC - in/ft	Average soil depth - in	Hydrologic Group (A-C) (A='coarse'  B='medium')	Hydrologic Group  (1-3) (1='coarse' 2='medium')	Aridity Rating (fromHuntington plus google)	Ref ET Data Path
688921	688921	688921	45.775	-121.475	1283.33	-999	1.7577	60	B	2	50	
688922	688922	688922	45.775	-121.4333	1790.94	-999	2.1535	60	B	2	50	
688923	688923	688923	45.775	-121.3917	1856.04	-999	2.1206	60	B	2	50	
688924	688924	688924	45.775	-121.35	2024.8	-999	2.1548	60	B	2	50	
688925	688925	688925	45.775	-121.3083	2183.73	-999	2.16	60	B	2	50	
688940	688940	688940	45.775	-120.6833	2142.65	-999	2.0862	60	B	2	50	
688941	688941	688941	45.775	-120.6417	1985.43	-999	2.0141	60	B	2	50	
688942	688942	688942	45.775	-120.6	1760.37	-999	1.9514	60	B	2	50	
688943	688943	688943	45.775	-120.5583	1906.17	-999	1.3473	60	B	2	50	
688944	688944	688944	45.775	-120.5167	1904.72	-999	1.7704	60	B	2	50	
688945	688945	688945	45.775	-120.475	1783.2	-999	1.8397	60	B	2	50	
688947	688947	688947	45.775	-120.3917	1583.99	-999	1.6695	60	B	2	50	
688948	688948	688948	45.775	-120.35	1293.18	-999	1.7188	60	B	2	50	
688949	688949	688949	45.775	-120.3083	1277.69	-999	2.0338	60	B	2	50	
688952	688952	688952	45.775	-120.1833	939.89	-999	2.04	60	B	2	50	
688956	688956	688956	45.775	-120.0167	442.13	-999	1.5981	60	A	1	50	
688957	688957	688957	45.775	-119.975	506.56	-999	1.32	60	A	1	50	
688958	688958	688958	45.775	-119.9333	516.53	-999	1.32	60	A	1	50	
688959	688959	688959	45.775	-119.8917	520.87	-999	1.32	60	A	1	50	
688960	688960	688960	45.775	-119.85	519.03	-999	1.32	60	A	1	50	
688961	688961	688961	45.775	-119.8083	587.93	-999	1.32	60	A	1	50	
688962	688962	688962	45.775	-119.7667	568.24	-999	1.32	60	A	1	50	
688966	688966	688966	45.775	-119.6	618.77	-999	1.32	60	A	1	50	
688967	688967	688967	45.775	-119.5583	642.91	-999	1.3426	60	A	1	50	
688968	688968	688968	45.775	-119.5167	626.9	-999	1.4434	60	A	1	50	
688969	688969	688969	45.775	-119.475	602.36	-999	1.5448	60	A	1	50	
688970	688970	688970	45.775	-119.4333	592.13	-999	1.3846	60	A	1	50	
688971	688971	688971	45.775	-119.3917	615.22	-999	1.32	60	A	1	50	
688972	688972	688972	45.775	-119.35	609.45	-999	1.5851	60	A	1	50	
688973	688973	688973	45.775	-119.3083	615.09	-999	1.543	60	A	1	50	
688974	688974	688974	45.775	-119.2667	583.86	-999	1.7547	60	B	2	50	
688975	688975	688975	45.775	-119.225	601.44	-999	1.7281	60	B	2	50	
688976	688976	688976	45.775	-119.1833	680.18	-999	1.4819	60	A	1	50	
688977	688977	688977	45.775	-119.1417	782.55	-999	1.7126	60	A	1	50	
688978	688978	688978	45.775	-119.1	835.7	-999	1.9998	60	B	2	50	
688979	688979	688979	45.775	-119.0583	946.59	-999	2.3164	60	B	2	50	
688980	688980	688980	45.775	-119.0167	1057.48	-999	2.3997	60	B	2	50	
688981	688981	688981	45.775	-118.975	1159.45	-999	2.3693	60	B	2	50	
688982	688982	688982	45.775	-118.9333	1257.22	-999	2.28	60	B	2	50	
688983	688983	688983	45.775	-118.8917	1422.44	-999	2.28	60	B	2	50	
688984	688984	688984	45.775	-118.85	1566.27	-999	2.28	60	B	2	50	
688985	688985	688985	45.775	-118.8083	1630.58	-999	2.28	60	B	2	50	
688986	688986	688986	45.775	-118.7667	1691.6	-999	2.28	60	B	2	50	
688987	688987	688987	45.775	-118.725	1685.96	-999	2.28	60	B	2	50	
688988	688988	688988	45.775	-118.6833	1674.02	-999	2.28	60	B	2	50	
688989	688989	688989	45.775	-118.6417	1649.74	-999	2.28	60	B	2	50	
688990	688990	688990	45.775	-118.6	1615.75	-999	2.3338	60	B	2	50	
688991	688991	688991	45.775	-118.5583	1597.38	-999	2.3984	60	B	2	50	
688992	688992	688992	45.775	-118.5167	1726.77	-999	2.4	60	B	2	50	
688993	688993	688993	45.775	-118.475	1923.75	-999	2.3919	60	B	2	50	
688994	688994	688994	45.775	-118.4333	2098.82	-999	2.0429	60	B	2	50	
688995	688995	688995	45.775	-118.3917	2520.6	-999	1.7851	60	B	2	50	
688996	688996	688996	45.775	-118.35	2922.44	-999	2.1368	60	B	2	50	
688997	688997	688997	45.775	-118.3083	3257.22	-999	2.1397	60	B	2	50	
688998	688998	688998	45.775	-118.2667	3509.32	-999	2.1282	60	B	2	50	
688999	688999	688999	45.775	-118.225	3788.98	-999	2.04	60	B	2	50	
689008	689008	689008	45.775	-117.85	3855.64	-999	2.04	60	B	2	50	
689009	689009	689009	45.775	-117.8083	3970.08	-999	2.04	60	B	2	50	
689010	689010	689010	45.775	-117.7667	3569.95	-999	2.04	60	B	2	50	
689015	689015	689015	45.775	-117.5583	4125.85	-999	1.3587	60	B	2	50	
689024	689024	689024	45.775	-117.1833	3963.78	-999	1.32	60	B	2	50	
689035	689035	689035	45.775	-116.725	1968.77	-999	1.44	60	B	2	50	
690263	690263	690263	45.8167	-123.3083	1151.03	-999	2.28	60	B	2	50	
690264	690264	690264	45.8167	-123.2667	946.74	-999	2.0647	60	B	2	50	
690265	690265	690265	45.8167	-123.225	905.08	-999	2.04	60	B	2	50	
690270	690270	690270	45.8167	-123.0167	1123.8	-999	2.28	60	B	2	50	
690271	690271	690271	45.8167	-122.975	941.38	-999	2.28	60	B	2	50	
690272	690272	690272	45.8167	-122.9333	730.42	-999	2.1699	60	B	2	50	
690273	690273	690273	45.8167	-122.8917	319.44	-999	1.73	60	B	2	50	
690274	690274	690274	45.8167	-122.85	76.88	-999	1.8447	60	B	2	50	
690275	690275	690275	45.8167	-122.8083	12.58	-999	2.04	60	B	2	50	
690276	690276	690276	45.8167	-122.7667	15.64	-999	1.8014	60	B	2	50	
690277	690277	690277	45.8167	-122.725	170.17	-999	2.2464	60	B	2	50	
690278	690278	690278	45.8167	-122.6833	258.53	-999	2.28	60	B	2	50	
690279	690279	690279	45.8167	-122.6417	210.74	-999	2.28	60	B	2	50	
690282	690282	690282	45.8167	-122.5167	404.31	-999	2.0952	60	B	2	50	
690283	690283	690283	45.8167	-122.475	549.21	-999	2.0735	60	B	2	50	
690284	690284	690284	45.8167	-122.4333	1018.7	-999	2.1592	60	C	3	50	
690285	690285	690285	45.8167	-122.3917	1344.6	-999	1.92	60	B	2	50	
690296	690296	690296	45.8167	-121.9333	1300.92	-999	2.0704	60	B	2	50	
690306	690306	690306	45.8167	-121.5167	1324.54	-999	1.8788	60	B	2	50	
690307	690307	690307	45.8167	-121.475	636.61	-999	2.0243	60	B	2	50	
690309	690309	690309	45.8167	-121.3917	2079.0	-999	2.16	60	B	2	50	
690310	690310	690310	45.8167	-121.35	2311.81	-999	2.16	60	B	2	50	
690326	690326	690326	45.8167	-120.6833	2054.46	-999	2.16	60	B	2	50	
690327	690327	690327	45.8167	-120.6417	1956.82	-999	2.0189	60	B	2	50	
690328	690328	690328	45.8167	-120.6	1756.82	-999	1.8798	60	B	2	50	
690329	690329	690329	45.8167	-120.5583	1602.36	-999	2.0503	60	B	2	50	
690330	690330	690330	45.8167	-120.5167	1400.66	-999	2.1501	60	B	2	50	
690331	690331	690331	45.8167	-120.475	1270.47	-999	1.8515	60	B	2	50	
690332	690332	690332	45.8167	-120.4333	1957.48	-999	1.8823	60	B	2	50	
690333	690333	690333	45.8167	-120.3917	2259.97	-999	1.7237	60	B	2	50	
690334	690334	690334	45.8167	-120.35	2391.08	-999	1.8496	60	B	2	50	
690335	690335	690335	45.8167	-120.3083	2294.23	-999	1.8749	60	B	2	50	
690336	690336	690336	45.8167	-120.2667	1920.6	-999	1.7407	60	B	2	50	
690337	690337	690337	45.8167	-120.225	1579.66	-999	1.6727	60	B	2	50	
690338	690338	690338	45.8167	-120.1833	1619.82	-999	1.9524	60	B	2	50	
690339	690339	690339	45.8167	-120.1417	1330.84	-999	2.04	60	B	2	50	
690340	690340	690340	45.8167	-120.1	1002.49	-999	2.04	60	B	2	50	
690341	690341	690341	45.8167	-120.0583	1007.61	-999	2.04	60	B	2	50	
690344	690344	690344	45.8167	-119.9333	365.62	-999	1.32	60	A	1	50	
690345	690345	690345	45.8167	-119.8917	347.51	-999	1.32	60	A	1	50	
690346	690346	690346	45.8167	-119.85	375.59	-999	1.32	60	A	1	50	
690347	690347	690347	45.8167	-119.8083	387.4	-999	1.32	60	A	1	50	
690348	690348	690348	45.8167	-119.7667	365.88	-999	1.32	60	A	1	50	
690349	690349	690349	45.8167	-119.725	356.43	-999	1.32	60	A	1	50	
690350	690350	690350	45.8167	-119.6833	393.57	-999	1.32	60	A	1	50	
690351	690351	690351	45.8167	-119.6417	413.78	-999	1.32	60	A	1	50	
690352	690352	690352	45.8167	-119.6	462.73	-999	1.32	60	A	1	50	
690353	690353	690353	45.8167	-119.5583	529.13	-999	1.32	60	A	1	50	
690354	690354	690354	45.8167	-119.5167	558.4	-999	1.32	60	A	1	50	
690355	690355	690355	45.8167	-119.475	567.32	-999	1.32	60	A	1	50	
690356	690356	690356	45.8167	-119.4333	585.43	-999	1.32	60	A	1	50	
690357	690357	690357	45.8167	-119.3917	591.6	-999	1.3576	60	A	1	50	
690358	690358	690358	45.8167	-119.35	542.78	-999	1.5262	60	A	1	50	
690359	690359	690359	45.8167	-119.3083	542.39	-999	1.4059	60	A	1	50	
690360	690360	690360	45.8167	-119.2667	601.58	-999	1.32	60	A	1	50	
690361	690361	690361	45.8167	-119.225	655.64	-999	1.32	60	A	1	50	
690362	690362	690362	45.8167	-119.1833	691.6	-999	1.32	60	A	1	50	
690363	690363	690363	45.8167	-119.1417	668.77	-999	1.32	60	A	1	50	
690364	690364	690364	45.8167	-119.1	768.11	-999	1.3939	60	A	1	50	
690365	690365	690365	45.8167	-119.0583	885.83	-999	2.0837	60	B	2	50	
690366	690366	690366	45.8167	-119.0167	1012.34	-999	2.3025	60	B	2	50	
690367	690367	690367	45.8167	-118.975	1200.66	-999	2.3664	60	B	2	50	
690368	690368	690368	45.8167	-118.9333	1336.48	-999	2.313	60	B	2	50	
690369	690369	690369	45.8167	-118.8917	1464.3	-999	2.28	60	B	2	50	
690370	690370	690370	45.8167	-118.85	1501.44	-999	2.28	60	B	2	50	
690371	690371	690371	45.8167	-118.8083	1567.98	-999	2.28	60	B	2	50	
690372	690372	690372	45.8167	-118.7667	1663.12	-999	2.28	60	B	2	50	
690373	690373	690373	45.8167	-118.725	1756.43	-999	2.28	60	B	2	50	
690374	690374	690374	45.8167	-118.6833	1808.92	-999	2.28	60	B	2	50	
690375	690375	690375	45.8167	-118.6417	1768.37	-999	2.28	60	B	2	50	
690376	690376	690376	45.8167	-118.6	1727.69	-999	2.2803	60	B	2	50	
690377	690377	690377	45.8167	-118.5583	1745.8	-999	2.3634	60	B	2	50	
690378	690378	690378	45.8167	-118.5167	1770.47	-999	2.4	60	B	2	50	
690379	690379	690379	45.8167	-118.475	1797.38	-999	2.4	60	B	2	50	
690380	690380	690380	45.8167	-118.4333	1907.48	-999	2.2987	60	B	2	50	
690381	690381	690381	45.8167	-118.3917	2171.13	-999	1.6072	60	B	2	50	
690382	690382	690382	45.8167	-118.35	2595.28	-999	1.8548	60	B	2	50	
690383	690383	690383	45.8167	-118.3083	2890.16	-999	2.1498	60	B	2	50	
690384	690384	690384	45.8167	-118.2667	3108.27	-999	2.1567	60	B	2	50	
690385	690385	690385	45.8167	-118.225	3578.22	-999	2.16	60	B	2	50	
690386	690386	690386	45.8167	-118.1833	3659.97	-999	2.029	60	B	2	50	
690395	690395	690395	45.8167	-117.8083	4426.12	-999	2.04	60	B	2	50	
690396	690396	690396	45.8167	-117.7667	3842.39	-999	2.04	60	B	2	50	
690401	690401	690401	45.8167	-117.5583	3857.22	-999	1.32	60	B	2	50	
690402	690402	690402	45.8167	-117.5167	3360.89	-999	1.32	60	B	2	50	
690403	690403	690403	45.8167	-117.475	3504.46	-999	1.32	60	B	2	50	
690404	690404	690404	45.8167	-117.4333	3405.51	-999	1.9418	60	B	2	50	
690405	690405	690405	45.8167	-117.3917	3856.3	-999	1.5904	60	B	2	50	
690406	690406	690406	45.8167	-117.35	4142.65	-999	2.0148	60	B	2	50	
690422	690422	690422	45.8167	-116.6833	1814.3	-999	0.0	60	B	2	50	
690427	690427	690427	45.8167	-116.475	4025.46	-999	1.8	60	B	2	50	
691642	691642	691642	45.8583	-123.6	618.66	-999	2.0494	60	B	2	50	
691643	691643	691643	45.8583	-123.5583	594.38	-999	2.04	60	B	2	50	
691649	691649	691649	45.8583	-123.3083	1068.79	-999	2.04	60	B	2	50	
691650	691650	691650	45.8583	-123.2667	915.35	-999	2.04	60	B	2	50	
691651	691651	691651	45.8583	-123.225	787.51	-999	2.04	60	B	2	50	
691652	691652	691652	45.8583	-123.1833	725.83	-999	2.032	60	B	2	50	
691653	691653	691653	45.8583	-123.1417	878.83	-999	2.04	60	B	2	50	
691658	691658	691658	45.8583	-122.9333	742.02	-999	2.28	60	B	2	50	
691659	691659	691659	45.8583	-122.8917	392.17	-999	1.5213	60	B	2	50	
691660	691660	691660	45.8583	-122.85	248.69	-999	1.689	60	B	2	50	
691661	691661	691661	45.8583	-122.8083	95.91	-999	1.7762	60	B	2	50	
691662	691662	691662	45.8583	-122.7667	17.5	-999	1.8	60	B	2	50	
691663	691663	691663	45.8583	-122.725	130.03	-999	2.2079	60	B	2	50	
691692	691692	691692	45.8583	-121.5167	1440.29	-999	2.04	60	B	2	50	
691693	691693	691693	45.8583	-121.475	1292.13	-999	2.0711	60	B	2	50	
691694	691694	691694	45.8583	-121.4333	1822.57	-999	2.0636	60	B	2	50	
691695	691695	691695	45.8583	-121.3917	1708.4	-999	1.68	60	B	2	50	
691697	691697	691697	45.8583	-121.3083	2231.36	-999	2.16	60	B	2	50	
691712	691712	691712	45.8583	-120.6833	2295.14	-999	2.16	60	B	2	50	
691713	691713	691713	45.8583	-120.6417	2206.96	-999	2.16	60	B	2	50	
691714	691714	691714	45.8583	-120.6	2088.19	-999	2.112	60	B	2	50	
691715	691715	691715	45.8583	-120.5583	1933.99	-999	2.1493	60	B	2	50	
691716	691716	691716	45.8583	-120.5167	1764.7	-999	2.16	60	B	2	50	
691717	691717	691717	45.8583	-120.475	1709.32	-999	1.901	60	B	2	50	
691718	691718	691718	45.8583	-120.4333	1890.03	-999	1.8659	60	B	2	50	
691720	691720	691720	45.8583	-120.35	2213.52	-999	1.92	60	B	2	50	
691721	691721	691721	45.8583	-120.3083	2234.51	-999	1.853	60	B	2	50	
691722	691722	691722	45.8583	-120.2667	2154.07	-999	1.7443	60	B	2	50	
691723	691723	691723	45.8583	-120.225	2029.13	-999	2.0351	60	B	2	50	
691724	691724	691724	45.8583	-120.1833	1796.72	-999	2.04	60	B	2	50	
691725	691725	691725	45.8583	-120.1417	1567.98	-999	2.04	60	B	2	50	
691726	691726	691726	45.8583	-120.1	1302.23	-999	2.04	60	B	2	50	
691727	691727	691727	45.8583	-120.0583	1071.13	-999	2.04	60	B	2	50	
691728	691728	691728	45.8583	-120.0167	964.17	-999	2.04	60	B	2	50	
691729	691729	691729	45.8583	-119.975	918.9	-999	2.04	60	B	2	50	
691730	691730	691730	45.8583	-119.9333	747.9	-999	1.4291	60	B	2	50	
691731	691731	691731	45.8583	-119.8917	693.7	-999	2.2133	60	B	2	50	
691732	691732	691732	45.8583	-119.85	451.05	-999	2.3339	60	B	2	50	
691733	691733	691733	45.8583	-119.8083	378.48	-999	1.08	60	A	1	50	
691734	691734	691734	45.8583	-119.7667	376.12	-999	1.08	60	A	1	50	
691735	691735	691735	45.8583	-119.725	287.66	-999	1.0937	60	A	1	50	
691736	691736	691736	45.8583	-119.6833	278.87	-999	1.3124	60	A	1	50	
691737	691737	691737	45.8583	-119.6417	294.36	-999	1.32	60	A	1	50	
691738	691738	691738	45.8583	-119.6	342.91	-999	1.32	60	A	1	50	
691739	691739	691739	45.8583	-119.5583	377.69	-999	1.32	60	A	1	50	
691740	691740	691740	45.8583	-119.5167	417.19	-999	1.32	60	A	1	50	
691741	691741	691741	45.8583	-119.475	496.59	-999	1.32	60	A	1	50	
691742	691742	691742	45.8583	-119.4333	619.29	-999	1.32	60	A	1	50	
691743	691743	691743	45.8583	-119.3917	640.29	-999	1.32	60	A	1	50	
691744	691744	691744	45.8583	-119.35	576.77	-999	1.32	60	A	1	50	
691745	691745	691745	45.8583	-119.3083	468.63	-999	1.32	60	A	1	50	
691746	691746	691746	45.8583	-119.2667	487.27	-999	1.32	60	A	1	50	
691747	691747	691747	45.8583	-119.225	499.21	-999	1.32	60	A	1	50	
691748	691748	691748	45.8583	-119.1833	565.75	-999	1.32	60	A	1	50	
691749	691749	691749	45.8583	-119.1417	621.78	-999	1.3193	60	A	1	50	
691750	691750	691750	45.8583	-119.1	724.8	-999	1.4097	60	A	1	50	
691751	691751	691751	45.8583	-119.0583	853.28	-999	1.7604	60	A	1	50	
691752	691752	691752	45.8583	-119.0167	1014.57	-999	2.2624	60	B	2	50	
691753	691753	691753	45.8583	-118.975	1159.58	-999	2.3422	60	B	2	50	
691754	691754	691754	45.8583	-118.9333	1288.98	-999	2.3995	60	B	2	50	
691755	691755	691755	45.8583	-118.8917	1394.62	-999	2.337	60	B	2	50	
691756	691756	691756	45.8583	-118.85	1578.61	-999	2.2801	60	B	2	50	
691757	691757	691757	45.8583	-118.8083	1692.26	-999	2.28	60	B	2	50	
691758	691758	691758	45.8583	-118.7667	1739.76	-999	2.28	60	B	2	50	
691759	691759	691759	45.8583	-118.725	1824.02	-999	2.28	60	B	2	50	
691760	691760	691760	45.8583	-118.6833	1872.31	-999	2.28	60	B	2	50	
691761	691761	691761	45.8583	-118.6417	1870.73	-999	2.28	60	B	2	50	
691762	691762	691762	45.8583	-118.6	1889.37	-999	2.28	60	B	2	50	
691763	691763	691763	45.8583	-118.5583	1951.18	-999	2.2808	60	B	2	50	
691764	691764	691764	45.8583	-118.5167	1942.13	-999	2.2981	60	B	2	50	
691765	691765	691765	45.8583	-118.475	1772.18	-999	2.3449	60	B	2	50	
691766	691766	691766	45.8583	-118.4333	1767.59	-999	2.4	60	B	2	50	
691767	691767	691767	45.8583	-118.3917	1707.61	-999	2.2945	60	B	2	50	
691768	691768	691768	45.8583	-118.35	1884.51	-999	1.9865	60	B	2	50	
691769	691769	691769	45.8583	-118.3083	2259.97	-999	1.6727	60	B	2	50	
691770	691770	691770	45.8583	-118.2667	2561.29	-999	1.6342	60	B	2	50	
691771	691771	691771	45.8583	-118.225	2596.72	-999	1.5823	60	B	2	50	
691772	691772	691772	45.8583	-118.1833	2959.32	-999	1.56	60	B	2	50	
691787	691787	691787	45.8583	-117.5583	3249.48	-999	1.347	60	B	2	50	
691788	691788	691788	45.8583	-117.5167	3434.38	-999	1.3309	60	B	2	50	
691789	691789	691789	45.8583	-117.475	3139.76	-999	1.3564	60	B	2	50	
691790	691790	691790	45.8583	-117.4333	3024.02	-999	1.3234	60	B	2	50	
691791	691791	691791	45.8583	-117.3917	3528.74	-999	1.4794	60	B	2	50	
691792	691792	691792	45.8583	-117.35	3673.49	-999	1.9882	60	B	2	50	
691793	691793	691793	45.8583	-117.3083	4134.12	-999	2.1405	60	B	2	50	
691794	691794	691794	45.8583	-117.2667	4319.16	-999	2.16	60	B	2	50	
693028	693028	693028	45.9	-123.6	846.57	-999	1.68	60	B	2	50	
693029	693029	693029	45.9	-123.5583	728.35	-999	2.04	60	B	2	50	
693030	693030	693030	45.9	-123.5167	677.6	-999	2.04	60	B	2	50	
693031	693031	693031	45.9	-123.475	917.98	-999	2.04	60	B	2	50	
693035	693035	693035	45.9	-123.3083	974.96	-999	2.04	60	B	2	50	
693036	693036	693036	45.9	-123.2667	905.18	-999	2.04	60	B	2	50	
693039	693039	693039	45.9	-123.1417	755.36	-999	2.04	60	B	2	50	
693043	693043	693043	45.9	-122.975	1043.64	-999	2.28	60	B	2	50	
693044	693044	693044	45.9	-122.9333	646.43	-999	1.9628	60	B	2	50	
693045	693045	693045	45.9	-122.8917	510.5	-999	1.5481	60	B	2	50	
693046	693046	693046	45.9	-122.85	498.91	-999	1.5863	60	B	2	50	
693047	693047	693047	45.9	-122.8083	128.5	-999	1.7962	60	B	2	50	
693048	693048	693048	45.9	-122.7667	17.61	-999	1.8	60	B	2	50	
693049	693049	693049	45.9	-122.725	209.65	-999	1.8	60	B	2	50	
693079	693079	693079	45.9	-121.475	1692.39	-999	2.16	60	B	2	50	
693080	693080	693080	45.9	-121.4333	2273.23	-999	2.16	60	B	2	50	
693083	693083	693083	45.9	-121.3083	2084.51	-999	2.16	60	B	2	50	
693100	693100	693100	45.9	-120.6	2501.71	-999	2.16	60	B	2	50	
693105	693105	693105	45.9	-120.3917	2450.39	-999	1.92	60	B	2	50	
693106	693106	693106	45.9	-120.35	2540.03	-999	1.92	60	B	2	50	
693107	693107	693107	45.9	-120.3083	2531.36	-999	1.92	60	B	2	50	
693108	693108	693108	45.9	-120.2667	2503.28	-999	1.92	60	B	2	50	
693109	693109	693109	45.9	-120.225	2340.68	-999	1.7167	60	B	2	50	
693110	693110	693110	45.9	-120.1833	2144.36	-999	2.04	60	B	2	50	
693111	693111	693111	45.9	-120.1417	1831.36	-999	2.04	60	B	2	50	
693112	693112	693112	45.9	-120.1	1554.59	-999	2.04	60	B	2	50	
693113	693113	693113	45.9	-120.0583	1293.83	-999	2.04	60	B	2	50	
693114	693114	693114	45.9	-120.0167	1041.21	-999	2.0272	60	B	2	50	
693115	693115	693115	45.9	-119.975	868.37	-999	2.074	60	B	2	50	
693116	693116	693116	45.9	-119.9333	754.99	-999	2.3618	60	B	2	50	
693117	693117	693117	45.9	-119.8917	662.21	-999	2.4	60	B	2	50	
693118	693118	693118	45.9	-119.85	560.37	-999	2.2218	60	B	2	50	
693119	693119	693119	45.9	-119.8083	511.02	-999	1.1043	60	A	1	50	
693120	693120	693120	45.9	-119.7667	528.61	-999	1.08	60	A	1	50	
693121	693121	693121	45.9	-119.725	461.15	-999	1.08	60	A	1	50	
693122	693122	693122	45.9	-119.6833	391.86	-999	1.08	60	A	1	50	
693125	693125	693125	45.9	-119.5583	293.44	-999	1.3139	60	A	1	50	
693126	693126	693126	45.9	-119.5167	291.73	-999	1.2997	60	A	1	50	
693127	693127	693127	45.9	-119.475	304.33	-999	1.3036	60	A	1	50	
693128	693128	693128	45.9	-119.4333	375.72	-999	1.32	60	A	1	50	
693129	693129	693129	45.9	-119.3917	473.75	-999	1.32	60	A	1	50	
693130	693130	693130	45.9	-119.35	483.86	-999	1.32	60	A	1	50	
693131	693131	693131	45.9	-119.3083	433.99	-999	1.3526	60	A	1	50	
693132	693132	693132	45.9	-119.2667	463.12	-999	1.4763	60	A	1	50	
693133	693133	693133	45.9	-119.225	470.47	-999	1.3688	60	A	1	50	
693134	693134	693134	45.9	-119.1833	452.23	-999	1.5211	60	A	1	50	
693135	693135	693135	45.9	-119.1417	504.99	-999	1.4111	60	A	1	50	
693136	693136	693136	45.9	-119.1	732.94	-999	1.3951	60	A	1	50	
693137	693137	693137	45.9	-119.0583	888.19	-999	1.4864	60	A	1	50	
693138	693138	693138	45.9	-119.0167	996.59	-999	2.0044	60	B	2	50	
693139	693139	693139	45.9	-118.975	1121.26	-999	2.2643	60	B	2	50	
693140	693140	693140	45.9	-118.9333	1334.78	-999	2.3973	60	B	2	50	
693141	693141	693141	45.9	-118.8917	1485.17	-999	2.4	60	B	2	50	
693142	693142	693142	45.9	-118.85	1629.13	-999	2.3355	60	B	2	50	
693143	693143	693143	45.9	-118.8083	1641.34	-999	2.28	60	B	2	50	
693144	693144	693144	45.9	-118.7667	1765.62	-999	2.28	60	B	2	50	
693145	693145	693145	45.9	-118.725	1873.62	-999	2.28	60	B	2	50	
693146	693146	693146	45.9	-118.6833	1888.32	-999	2.28	60	B	2	50	
693147	693147	693147	45.9	-118.6417	2020.34	-999	2.28	60	B	2	50	
693148	693148	693148	45.9	-118.6	2067.32	-999	2.28	60	B	2	50	
693149	693149	693149	45.9	-118.5583	2048.03	-999	2.28	60	B	2	50	
693150	693150	693150	45.9	-118.5167	1866.14	-999	2.28	60	B	2	50	
693151	693151	693151	45.9	-118.475	1574.67	-999	2.2911	60	B	2	50	
693152	693152	693152	45.9	-118.4333	1553.02	-999	2.311	60	B	2	50	
693153	693153	693153	45.9	-118.3917	1418.9	-999	2.2767	60	B	2	50	
693154	693154	693154	45.9	-118.35	1414.57	-999	2.3118	60	B	2	50	
693155	693155	693155	45.9	-118.3083	1657.22	-999	2.2534	60	B	2	50	
693156	693156	693156	45.9	-118.2667	1896.46	-999	1.8546	60	B	2	50	
693157	693157	693157	45.9	-118.225	2461.94	-999	1.56	60	B	2	50	
693158	693158	693158	45.9	-118.1833	2988.06	-999	1.56	60	B	2	50	
693172	693172	693172	45.9	-117.6	3737.53	-999	1.7742	60	B	2	50	
693173	693173	693173	45.9	-117.5583	2946.19	-999	1.5127	60	B	2	50	
693174	693174	693174	45.9	-117.5167	3030.18	-999	1.8411	60	B	2	50	
693175	693175	693175	45.9	-117.475	2594.75	-999	1.487	60	B	2	50	
693176	693176	693176	45.9	-117.4333	2871.65	-999	1.3203	60	B	2	50	
693177	693177	693177	45.9	-117.3917	3074.15	-999	1.4676	60	B	2	50	
693178	693178	693178	45.9	-117.35	3899.61	-999	2.0668	60	B	2	50	
693179	693179	693179	45.9	-117.3083	4312.73	-999	2.16	60	B	2	50	
693180	693180	693180	45.9	-117.2667	4350.26	-999	2.16	60	B	2	50	
693181	693181	693181	45.9	-117.225	3645.28	-999	2.16	60	B	2	50	
694406	694406	694406	45.9417	-123.9333	350.72	-999	1.6836	60	B	2	50	
694407	694407	694407	45.9417	-123.8917	443.9	-999	1.68	60	B	2	50	
694415	694415	694415	45.9417	-123.5583	872.7	-999	2.0849	60	B	2	50	
694416	694416	694416	45.9417	-123.5167	676.4	-999	2.0442	60	B	2	50	
694417	694417	694417	45.9417	-123.475	722.0	-999	2.04	60	B	2	50	
694418	694418	694418	45.9417	-123.4333	782.26	-999	2.04	60	B	2	50	
694428	694428	694428	45.9417	-123.0167	970.8	-999	2.28	60	B	2	50	
694429	694429	694429	45.9417	-122.975	781.82	-999	2.2274	60	B	2	50	
694430	694430	694430	45.9417	-122.9333	449.25	-999	1.876	60	B	2	50	
694431	694431	694431	45.9417	-122.8917	307.31	-999	1.8432	60	B	2	50	
694432	694432	694432	45.9417	-122.85	111.33	-999	1.9678	60	B	2	50	
694433	694433	694433	45.9417	-122.8083	28.87	-999	1.8262	60	B	2	50	
694434	694434	694434	45.9417	-122.7667	337.49	-999	1.8185	60	B	2	50	
694435	694435	694435	45.9417	-122.725	492.23	-999	1.8171	60	B	2	50	
694464	694464	694464	45.9417	-121.5167	2599.61	-999	0.9803	60	A	1	50	
694465	694465	694465	45.9417	-121.475	1719.82	-999	0.7403	60	A	1	50	
694491	694491	694491	45.9417	-120.3917	2938.98	-999	1.92	60	B	2	50	
694492	694492	694492	45.9417	-120.35	2911.55	-999	1.92	60	B	2	50	
694493	694493	694493	45.9417	-120.3083	2839.9	-999	1.92	60	B	2	50	
694494	694494	694494	45.9417	-120.2667	2736.22	-999	1.7834	60	B	2	50	
694495	694495	694495	45.9417	-120.225	2631.89	-999	1.7333	60	B	2	50	
694496	694496	694496	45.9417	-120.1833	2404.33	-999	1.7771	60	B	2	50	
694497	694497	694497	45.9417	-120.1417	2216.27	-999	1.8634	60	B	2	50	
