Met Node ID	Met Node Name	Jan	Feb	Mar	Apr	May	Jun	Jul	Aug	Sep	Oct	Nov	Dec
549057		1.0050393342971802	1.0711950063705444	1.0324076414108276	1.0299071073532104	0.994674801826477	1.0221010446548462	0.9981167912483215	0.9801397323608398	0.9834872484207153	0.9708412885665894	0.9931488633155823	1.059710144996643
549064		0.9996304512023926	1.0692964792251587	1.0360170602798462	1.0363558530807495	0.9989533424377441	1.0199335813522339	0.9947901368141174	0.9748519062995911	0.9758613705635071	0.9642998576164246	0.9869595766067505	1.0552515983581543
550273		0.7721973061561584	0.7518120408058167	0.8369163870811462	0.862170398235321	0.8526303768157959	0.9061554670333862	0.9045403599739075	0.8427910208702087	0.8301844000816345	0.8022509217262268	0.7510470747947693	0.7078148722648621
550307		0.8746580481529236	0.8851741552352905	0.9126308560371399	0.8910142183303833	0.8859655261039734	0.9492440223693848	0.9477824568748474	0.9035554528236389	0.9034543633460999	0.890547513961792	0.8843973875045776	0.8496504426002502
550309		0.8787717819213867	0.9081956148147583	0.9235337376594543	0.8968117833137512	0.8902593851089478	0.952090322971344	0.9467037320137024	0.9055675268173218	0.904436469078064	0.8943623900413513	0.8954849243164062	0.8607650995254517
550377		0.8817073106765747	0.9905781745910645	0.9768305420875549	0.924094021320343	0.9189715385437012	0.9609495401382446	0.9728001356124878	0.9552720189094543	0.9455534815788269	0.9505536556243896	0.9548829793930054	0.9525150060653687
550384		0.9141960144042969	1.0228344202041626	0.9955421686172485	0.9433867335319519	0.9355896711349487	0.9797291159629822	0.9860004186630249	0.9679141640663147	0.9640336036682129	0.9739393591880798	0.9816272258758545	0.994761049747467
550385		0.9192559123039246	1.0276341438293457	0.9982076287269592	0.9463816285133362	0.9380452632904053	0.9823967218399048	0.9876596927642822	0.9694526791572571	0.9666237831115723	0.9771990776062012	0.9853085279464722	1.0008375644683838
550407		0.95965975522995	1.0704984664916992	1.0016530752182007	0.9642301797866821	0.9431620240211487	0.9937043190002441	0.9825646281242371	0.9620821475982666	0.9704197645187378	0.9897328615188599	1.0127581357955933	1.0557210445404053
550408		0.9600614309310913	1.0713711977005005	1.0014768838882446	0.9642757773399353	0.9431841373443604	0.9946061372756958	0.9841763377189636	0.9640854001045227	0.9719805717468262	0.9910467863082886	1.0149458646774292	1.0590533018112183
550409		0.9586841464042664	1.0710371732711792	1.0008043050765991	0.9639531373977661	0.9427869915962219	0.9951563477516174	0.9861437678337097	0.9667176604270935	0.9732499718666077	0.9914469718933105	1.0163915157318115	1.0612094402313232
